ShipmentID,OrderDate,ShipDate,DeliveryDate,DateKey,CarrierKey,WarehouseKey,ShipModeKey,ProductCategoryKey,DestinationKey,PackageCount,TotalWeightLbs,ShippingCost,TargetDeliveryDays,ActualDeliveryDays,OnTimeFlag,DamageFlag,ReturnFlag,CustomerSatisfactionScore
SHP-008520,2024-01-01,2024-01-01,2024-01-06,20240101,1,2,4,1,5,2,10.0,23.06,2,5,0,0,0,1
SHP-008521,2024-06-12,2024-06-14,2024-06-26,20240612,2,1,5,1,26,3,8.9,16.14,10,12,0,0,0,1
SHP-008522,2024-11-20,2024-11-20,2024-12-04,20241120,4,5,5,7,29,5,9.5,24.35,10,14,0,0,0,1
SHP-008523,2023-06-25,2023-06-26,2023-07-02,20230625,2,2,2,8,20,6,14.5,55.7,4,6,0,0,0,4
SHP-008524,2023-07-16,2023-07-17,2023-07-28,20230716,7,1,1,2,12,3,149.7,79.25,7,11,0,0,0,2
SHP-008525,2023-03-31,2023-04-02,2023-04-09,20230331,2,6,1,5,5,1,77.5,234.36,7,7,1,0,0,3
SHP-008526,2023-12-14,2023-12-14,2023-12-20,20231214,8,1,4,3,27,4,3.6,48.13,2,6,0,0,0,3
SHP-008527,2023-10-05,2023-10-07,2023-10-15,20231005,6,2,2,3,11,6,4.7,48.12,4,8,0,1,0,1
SHP-008528,2023-01-28,2023-01-28,2023-02-03,20230128,3,6,2,8,4,2,19.1,46.01,4,6,0,0,0,3
SHP-008529,2023-12-09,2023-12-10,2023-12-20,20231209,5,4,1,1,21,2,7.7,21.26,7,10,0,0,0,2
SHP-008530,2023-09-14,2023-09-14,2023-09-22,20230914,1,6,1,3,27,1,8.5,6.94,7,8,0,0,0,3
SHP-008531,2024-10-04,2024-10-05,2024-10-11,20241004,4,4,2,3,12,1,11.9,34.69,4,6,0,0,1,4
SHP-008532,2023-05-09,2023-05-09,2023-05-19,20230509,1,4,1,5,17,3,158.9,88.15,7,10,0,0,0,3
SHP-008533,2024-11-08,2024-11-08,2024-11-10,20241108,6,3,4,4,9,1,34.9,76.77,2,2,1,0,0,4
SHP-008534,2024-06-03,2024-06-04,2024-06-14,20240603,6,1,1,2,24,3,39.0,157.59,7,10,0,0,0,3
SHP-008535,2023-10-10,2023-10-10,2023-10-21,20231010,6,1,1,3,6,2,2.7,27.72,7,11,0,0,1,3
SHP-008536,2023-02-20,2023-02-21,2023-02-28,20230220,1,5,2,4,3,4,33.0,34.56,4,7,0,1,1,5
SHP-008537,2023-12-30,2023-12-31,2024-01-01,20231230,2,3,4,2,22,3,189.3,180.74,2,1,1,0,1,5
SHP-008538,2024-10-13,2024-10-14,2024-10-25,20241013,8,6,1,3,15,6,3.2,23.45,7,11,0,0,0,5
SHP-008539,2024-04-07,2024-04-07,2024-04-12,20240407,1,1,2,7,22,6,7.3,20.59,4,5,0,0,0,3
SHP-008540,2023-11-23,2023-11-23,2023-11-26,20231123,1,1,2,7,10,4,7.3,11.53,4,3,1,0,0,5
SHP-008541,2024-04-05,2024-04-06,2024-04-14,20240405,7,4,2,3,4,3,8.7,18.26,4,8,0,0,0,1
SHP-008542,2023-05-15,2023-05-16,2023-05-26,20230515,3,5,2,8,17,3,48.0,77.13,4,10,0,0,0,4
SHP-008543,2024-06-19,2024-06-21,2024-06-27,20240619,1,6,1,7,16,2,14.9,19.63,7,6,1,0,0,5
SHP-008544,2024-10-10,2024-10-11,2024-10-15,20241010,7,4,2,3,14,5,0.8,13.04,4,4,1,0,0,4
SHP-008545,2023-08-14,2023-08-16,2023-08-27,20230814,3,6,1,5,20,2,27.1,61.87,7,11,0,0,0,2
SHP-008546,2023-06-15,2023-06-17,2023-06-24,20230615,4,5,1,8,30,2,10.7,28.42,7,7,1,0,0,5
SHP-008547,2023-08-12,2023-08-14,2023-08-20,20230812,2,4,1,4,14,2,38.4,30.36,7,6,1,0,0,5
SHP-008548,2023-01-20,2023-01-22,2023-01-28,20230120,7,4,1,2,8,3,147.5,53.3,7,6,1,0,0,4
SHP-008549,2024-12-19,2024-12-20,2024-12-24,20241219,3,6,6,1,6,2,4.1,71.15,0,4,0,0,0,3
SHP-008550,2024-06-15,2024-06-17,2024-06-23,20240615,1,4,2,2,20,3,41.6,103.47,4,6,0,0,0,3
SHP-008551,2024-10-19,2024-10-20,2024-10-28,20241019,4,1,2,8,20,6,15.6,41.86,4,8,0,0,0,2
SHP-008552,2024-09-23,2024-09-24,2024-09-28,20240923,4,4,4,5,5,2,71.4,249.44,2,4,0,0,0,4
SHP-008553,2023-05-13,2023-05-15,2023-05-29,20230513,7,4,5,4,1,1,13.9,48.88,10,14,0,0,0,1
SHP-008554,2024-01-12,2024-01-13,2024-01-21,20240112,2,5,1,3,15,4,13.3,12.37,7,8,0,1,0,4
SHP-008555,2024-12-01,2024-12-01,2024-12-11,20241201,7,3,1,8,27,5,37.0,42.94,7,10,0,0,0,3
SHP-008556,2024-06-17,2024-06-19,2024-06-21,20240617,1,4,3,3,5,6,6.0,88.57,1,2,0,0,0,3
SHP-008557,2024-01-15,2024-01-15,2024-01-26,20240115,3,5,1,7,22,2,6.2,26.16,7,11,0,0,0,4
SHP-008558,2024-03-21,2024-03-21,2024-03-26,20240321,1,4,4,2,13,3,173.5,282.48,2,5,0,0,0,4
SHP-008559,2024-01-30,2024-02-01,2024-02-08,20240130,7,6,1,4,1,4,42.5,42.95,7,7,1,0,0,3
SHP-008560,2023-02-23,2023-02-24,2023-02-27,20230223,2,6,2,8,4,6,21.1,26.53,4,3,1,0,0,4
SHP-008561,2024-02-24,2024-02-24,2024-03-02,20240224,2,4,2,7,12,5,10.4,45.73,4,7,0,0,0,2
SHP-008562,2024-07-21,2024-07-21,2024-07-22,20240721,3,5,3,8,24,3,24.0,53.75,1,1,1,0,0,4
SHP-008563,2024-09-07,2024-09-09,2024-09-12,20240907,1,2,4,5,6,1,61.6,357.29,2,3,0,0,0,4
SHP-008564,2024-06-07,2024-06-09,2024-06-10,20240607,2,2,3,6,2,3,13.6,66.87,1,1,1,0,0,4
SHP-008565,2023-08-18,2023-08-18,2023-08-26,20230818,7,6,2,3,28,6,9.8,44.13,4,8,0,0,0,1
SHP-008566,2024-06-30,2024-06-30,2024-07-10,20240630,2,6,5,1,17,2,2.4,19.35,10,10,1,0,0,5
SHP-008567,2023-04-09,2023-04-11,2023-04-20,20230409,2,4,4,7,9,4,0.8,52.11,2,9,0,0,0,3
SHP-008568,2024-09-15,2024-09-15,2024-09-23,20240915,7,2,1,8,27,1,21.7,30.65,7,8,0,0,0,1
SHP-008569,2024-01-27,2024-01-27,2024-02-02,20240127,5,2,2,6,17,6,7.8,9.64,4,6,0,0,0,2
SHP-008570,2024-01-07,2024-01-08,2024-01-19,20240107,4,5,5,3,2,3,14.1,23.3,10,11,0,1,0,3
SHP-008571,2024-09-15,2024-09-15,2024-09-20,20240915,5,1,4,1,21,3,12.7,44.86,2,5,0,0,0,2
SHP-008572,2024-10-04,2024-10-04,2024-10-09,20241004,7,2,2,5,9,3,36.3,264.56,4,5,0,0,0,3
SHP-008573,2023-12-19,2023-12-21,2023-12-26,20231219,6,4,2,1,2,5,2.0,37.53,4,5,0,0,0,3
SHP-008574,2024-06-29,2024-07-01,2024-07-09,20240629,6,2,2,8,11,2,23.0,27.01,4,8,0,0,0,2
SHP-008575,2023-07-27,2023-07-28,2023-08-05,20230727,5,1,1,8,23,3,9.1,64.17,7,8,0,0,0,3
SHP-008576,2023-05-22,2023-05-23,2023-05-28,20230522,6,6,2,7,18,1,8.2,35.13,4,5,0,0,0,2
SHP-008577,2023-04-10,2023-04-10,2023-04-15,20230410,4,6,2,6,12,5,5.5,48.52,4,5,0,0,0,2
SHP-008578,2023-11-13,2023-11-14,2023-11-22,20231113,1,1,1,8,17,1,40.8,54.84,7,8,0,0,0,2
SHP-008579,2023-07-09,2023-07-09,2023-07-16,20230709,7,4,2,3,3,4,7.0,28.97,4,7,0,0,0,5
SHP-008580,2023-02-20,2023-02-22,2023-02-22,20230220,2,2,6,6,3,3,9.6,116.9,0,0,1,0,0,3
SHP-008581,2023-06-09,2023-06-09,2023-06-10,20230609,2,4,4,7,8,5,12.1,21.35,2,1,1,0,0,4
SHP-008582,2023-06-29,2023-06-30,2023-07-05,20230629,6,3,2,5,5,1,172.0,255.96,4,5,0,0,0,2
SHP-008583,2023-01-20,2023-01-22,2023-01-23,20230120,1,4,6,1,24,1,0.7,175.23,0,1,0,0,0,5
SHP-008584,2023-03-20,2023-03-22,2023-03-26,20230320,4,5,2,7,13,2,11.0,52.35,4,4,1,0,1,5
SHP-008585,2024-03-03,2024-03-03,2024-03-11,20240303,2,6,1,4,30,4,35.8,48.58,7,8,0,0,0,3
SHP-008586,2023-10-17,2023-10-19,2023-10-25,20231017,2,6,1,6,27,6,0.9,31.0,7,6,1,0,0,4
SHP-008587,2023-02-08,2023-02-10,2023-02-14,20230208,8,1,3,1,16,4,11.3,104.53,1,4,0,0,0,5
SHP-008588,2024-07-09,2024-07-11,2024-07-17,20240709,6,1,1,4,15,1,38.6,71.54,7,6,1,0,0,4
SHP-008589,2023-02-03,2023-02-04,2023-02-10,20230203,1,4,4,7,26,5,0.8,68.04,2,6,0,0,0,2
SHP-008590,2023-01-26,2023-01-27,2023-02-02,20230126,6,3,2,6,22,2,11.5,42.18,4,6,0,0,0,4
SHP-008591,2023-07-28,2023-07-29,2023-08-02,20230728,5,3,4,4,20,4,33.5,121.48,2,4,0,0,0,2
SHP-008592,2024-09-12,2024-09-13,2024-09-18,20240912,3,3,3,8,14,5,43.7,130.88,1,5,0,0,1,4
SHP-008593,2023-10-30,2023-10-31,2023-11-03,20231030,7,1,2,8,23,4,48.6,44.54,4,3,1,0,0,4
SHP-008594,2024-01-29,2024-01-31,2024-02-03,20240129,6,4,2,7,7,6,8.8,47.51,4,3,1,0,0,4
SHP-008595,2024-01-24,2024-01-24,2024-01-31,20240124,3,2,2,1,25,5,2.3,29.35,4,7,0,0,0,4
SHP-008596,2024-09-10,2024-09-12,2024-09-22,20240910,1,3,1,5,8,1,32.7,47.92,7,10,0,0,0,2
SHP-008597,2023-07-22,2023-07-24,2023-07-29,20230722,2,1,2,4,15,6,35.8,64.58,4,5,0,0,0,4
SHP-008598,2024-08-09,2024-08-09,2024-08-11,20240809,4,4,3,1,12,5,12.2,41.35,1,2,0,0,0,3
SHP-008599,2023-10-06,2023-10-08,2023-10-14,20231006,8,6,1,6,6,5,11.1,35.58,7,6,1,0,0,5
SHP-008600,2023-11-22,2023-11-23,2023-11-23,20231122,7,2,6,5,17,2,141.3,195.52,0,0,1,0,0,2
SHP-008601,2023-08-01,2023-08-02,2023-08-05,20230801,7,2,2,3,5,4,0.9,42.46,4,3,1,0,0,4
SHP-008602,2023-10-31,2023-10-31,2023-11-11,20231031,5,2,1,4,9,2,26.5,44.93,7,11,0,0,0,3
SHP-008603,2024-06-10,2024-06-12,2024-06-14,20240610,5,6,4,2,28,2,133.9,440.83,2,2,1,0,0,5
SHP-008604,2023-05-22,2023-05-22,2023-05-24,20230522,8,5,3,1,20,6,6.4,70.68,1,2,0,0,0,5
SHP-008605,2023-05-03,2023-05-05,2023-05-07,20230503,1,2,3,5,4,1,164.0,656.99,1,2,0,0,1,3
SHP-008606,2024-08-29,2024-08-30,2024-09-09,20240829,5,2,5,6,20,6,10.0,22.32,10,10,1,0,0,4
SHP-008607,2023-10-01,2023-10-01,2023-10-11,20231001,8,1,1,7,21,5,13.7,33.08,7,10,0,0,0,3
SHP-008608,2023-07-18,2023-07-20,2023-07-28,20230718,8,6,1,7,1,3,5.6,8.83,7,8,0,0,0,3
SHP-008609,2023-10-08,2023-10-09,2023-10-20,20231008,5,3,1,6,25,2,8.3,26.49,7,11,0,1,0,3
SHP-008610,2024-04-20,2024-04-20,2024-04-25,20240420,1,4,2,2,20,3,28.2,120.59,4,5,0,0,0,4
SHP-008611,2023-03-11,2023-03-11,2023-03-17,20230311,7,1,2,3,8,2,12.2,39.04,4,6,0,0,0,2
SHP-008612,2023-06-30,2023-07-01,2023-07-08,20230630,2,5,2,6,22,4,8.0,18.13,4,7,0,0,0,2
SHP-008613,2023-06-24,2023-06-25,2023-06-29,20230624,5,4,4,1,12,5,12.5,66.9,2,4,0,0,0,2
SHP-008614,2023-07-14,2023-07-16,2023-07-24,20230714,1,3,1,8,9,6,21.2,52.07,7,8,0,0,0,2
SHP-008615,2024-07-07,2024-07-07,2024-07-18,20240707,6,5,1,2,20,2,137.4,116.9,7,11,0,0,0,1
SHP-008616,2023-03-02,2023-03-02,2023-03-14,20230302,2,5,2,8,20,6,31.6,57.43,4,12,0,0,0,2
SHP-008617,2024-03-04,2024-03-05,2024-03-14,20240304,5,1,1,7,30,6,4.9,32.66,7,9,0,0,0,3
SHP-008618,2023-07-07,2023-07-08,2023-07-11,20230707,1,6,4,2,6,3,121.6,109.19,2,3,0,0,0,3
SHP-008619,2024-04-14,2024-04-14,2024-04-16,20240414,5,1,3,2,1,1,133.0,441.89,1,2,0,0,0,4
SHP-008620,2024-11-10,2024-11-12,2024-11-24,20241110,1,6,5,5,17,3,192.8,45.83,10,12,0,0,0,3
SHP-008621,2023-08-04,2023-08-04,2023-08-15,20230804,5,5,1,8,6,1,8.3,78.45,7,11,0,1,0,2
SHP-008622,2024-01-03,2024-01-04,2024-01-10,20240103,1,4,1,3,23,3,12.0,22.95,7,6,1,0,0,3
SHP-008623,2023-12-29,2023-12-31,2024-01-11,20231229,6,1,1,4,25,6,6.7,63.51,7,11,0,0,0,3
SHP-008624,2024-02-18,2024-02-19,2024-02-21,20240218,3,4,4,7,16,1,1.5,63.96,2,2,1,0,0,1
SHP-008625,2024-10-02,2024-10-02,2024-10-05,20241002,8,4,2,7,10,5,13.1,46.73,4,3,1,0,0,5
SHP-008626,2023-07-21,2023-07-23,2023-08-06,20230721,2,5,1,7,7,5,14.7,16.48,7,14,0,0,1,4
SHP-008627,2024-07-18,2024-07-20,2024-07-23,20240718,5,2,4,6,16,2,2.7,24.0,2,3,0,0,0,1
SHP-008628,2024-08-18,2024-08-18,2024-08-27,20240818,1,2,1,6,17,6,9.5,38.1,7,9,0,0,1,2
SHP-008629,2024-09-16,2024-09-17,2024-09-19,20240916,5,5,4,6,16,3,3.7,73.44,2,2,1,0,0,4
SHP-008630,2023-09-24,2023-09-25,2023-10-08,20230924,8,1,5,5,28,3,56.4,148.65,10,13,0,0,0,4
SHP-008631,2024-10-05,2024-10-06,2024-10-09,20241005,7,6,2,1,15,6,11.6,9.05,4,3,1,0,0,5
SHP-008632,2023-04-18,2023-04-20,2023-04-30,20230418,3,6,1,8,26,5,6.1,22.85,7,10,0,0,0,3
SHP-008633,2023-04-21,2023-04-23,2023-04-28,20230421,7,2,2,6,7,3,9.3,45.16,4,5,0,0,0,2
SHP-008634,2023-11-17,2023-11-17,2023-11-26,20231117,7,4,1,7,1,2,1.7,24.42,7,9,0,0,0,4
SHP-008635,2023-02-01,2023-02-02,2023-02-03,20230201,4,3,6,2,28,2,70.9,557.24,0,1,0,0,0,5
SHP-008636,2024-02-11,2024-02-12,2024-02-18,20240211,8,2,4,5,23,2,149.2,288.06,2,6,0,0,0,3
SHP-008637,2024-05-09,2024-05-10,2024-05-18,20240509,5,5,2,4,29,5,24.0,23.76,4,8,0,0,0,3
SHP-008638,2024-11-25,2024-11-26,2024-12-09,20241125,5,2,5,6,28,4,14.2,14.17,10,13,0,0,0,3
SHP-008639,2023-10-03,2023-10-03,2023-10-14,20231003,5,2,1,1,21,3,8.5,38.69,7,11,0,0,0,5
SHP-008640,2024-10-22,2024-10-23,2024-10-24,20241022,7,2,6,7,23,4,6.6,124.3,0,1,0,0,0,3
SHP-008641,2023-04-30,2023-05-01,2023-05-12,20230430,7,6,1,4,25,3,32.6,32.52,7,11,0,0,0,2
SHP-008642,2024-04-21,2024-04-21,2024-04-25,20240421,6,1,3,7,1,4,0.6,47.36,1,4,0,0,0,4
SHP-008643,2024-02-10,2024-02-11,2024-02-20,20240210,1,4,1,4,2,3,42.0,77.51,7,9,0,0,0,3
SHP-008644,2024-02-29,2024-03-02,2024-03-08,20240229,1,5,2,7,13,5,6.2,17.78,4,6,0,0,0,2
SHP-008645,2023-11-12,2023-11-14,2023-11-18,20231112,8,5,2,7,12,5,12.8,41.71,4,4,1,0,1,4
SHP-008646,2023-06-17,2023-06-18,2023-06-25,20230617,7,6,2,1,23,1,2.7,35.11,4,7,0,0,0,2
SHP-008647,2024-10-24,2024-10-25,2024-10-28,20241024,3,6,2,7,30,1,6.8,8.96,4,3,1,1,0,5
SHP-008648,2023-12-19,2023-12-20,2023-12-28,20231219,8,6,1,4,27,3,32.5,40.35,7,8,0,0,0,3
SHP-008649,2024-12-26,2024-12-27,2025-01-04,20241226,4,5,1,1,9,1,1.8,37.76,7,8,0,0,0,5
SHP-008650,2023-05-08,2023-05-09,2023-05-15,20230508,3,4,1,7,22,1,2.4,31.8,7,6,1,0,0,5
SHP-008651,2024-01-21,2024-01-23,2024-02-01,20240121,5,1,1,5,22,1,56.3,152.11,7,9,0,0,0,5
SHP-008652,2023-11-30,2023-12-01,2023-12-09,20231130,4,5,1,4,7,6,32.7,26.73,7,8,0,0,0,2
SHP-008653,2023-08-05,2023-08-05,2023-08-10,20230805,7,4,2,6,29,1,10.5,24.88,4,5,0,0,0,2
SHP-008654,2024-02-01,2024-02-03,2024-02-09,20240201,5,6,2,7,30,1,5.1,9.78,4,6,0,0,0,4
SHP-008655,2024-04-18,2024-04-19,2024-04-26,20240418,3,1,2,8,29,3,47.0,54.64,4,7,0,0,1,5
SHP-008656,2023-03-19,2023-03-19,2023-03-26,20230319,1,1,1,3,9,6,12.7,15.37,7,7,1,0,1,2
SHP-008657,2023-04-13,2023-04-14,2023-04-14,20230413,6,2,6,4,16,6,37.7,164.8,0,0,1,0,0,4
SHP-008658,2023-01-08,2023-01-09,2023-01-13,20230108,3,4,4,2,10,1,151.6,133.56,2,4,0,0,0,4
SHP-008659,2024-12-25,2024-12-25,2025-01-05,20241225,8,2,5,1,27,3,0.7,12.36,10,11,0,0,0,2
SHP-008660,2023-05-29,2023-05-31,2023-06-14,20230529,7,5,5,7,1,4,4.2,9.64,10,14,0,0,0,3
SHP-008661,2024-03-14,2024-03-16,2024-03-20,20240314,2,1,2,5,17,2,80.5,189.74,4,4,1,0,0,5
SHP-008662,2023-02-09,2023-02-09,2023-02-16,20230209,4,1,1,8,23,3,5.1,48.96,7,7,1,0,0,4
SHP-008663,2023-08-21,2023-08-23,2023-08-29,20230821,3,2,1,5,5,3,102.6,63.48,7,6,1,0,0,2
SHP-008664,2024-03-04,2024-03-06,2024-03-17,20240304,1,6,2,4,12,1,9.1,32.45,4,11,0,0,0,4
SHP-008665,2023-08-17,2023-08-18,2023-08-26,20230817,2,3,1,3,1,6,2.8,25.88,7,8,0,0,0,2
SHP-008666,2024-01-22,2024-01-24,2024-02-03,20240122,8,2,1,5,18,3,38.4,103.41,7,10,0,0,0,4
SHP-008667,2023-04-29,2023-04-29,2023-05-12,20230429,1,4,5,4,20,3,10.6,49.45,10,13,0,1,0,3
SHP-008668,2023-04-16,2023-04-16,2023-04-26,20230416,8,2,1,6,19,3,3.1,39.5,7,10,0,0,0,2
SHP-008669,2023-07-08,2023-07-08,2023-07-19,20230708,6,6,1,5,20,2,83.6,172.38,7,11,0,0,0,1
SHP-008670,2024-12-29,2024-12-29,2025-01-03,20241229,1,4,4,3,12,5,7.4,18.92,2,5,0,0,0,3
SHP-008671,2023-10-22,2023-10-23,2023-11-01,20231022,5,1,5,8,27,3,31.8,19.14,10,9,1,0,0,4
SHP-008672,2023-01-19,2023-01-21,2023-01-26,20230119,5,1,4,5,20,3,182.0,362.17,2,5,0,0,0,4
SHP-008673,2024-07-05,2024-07-05,2024-07-14,20240705,3,6,1,3,14,4,7.1,32.44,7,9,0,0,0,4
SHP-008674,2024-01-10,2024-01-10,2024-01-12,20240110,3,1,4,8,13,5,22.0,84.57,2,2,1,0,0,4
SHP-008675,2024-05-23,2024-05-24,2024-05-31,20240523,2,2,1,5,16,1,141.8,158.46,7,7,1,0,0,5
SHP-008676,2023-04-22,2023-04-22,2023-04-29,20230422,8,3,2,7,24,1,8.0,12.27,4,7,0,0,0,3
SHP-008677,2023-02-21,2023-02-23,2023-02-26,20230221,4,2,2,5,6,1,93.0,228.49,4,3,1,0,0,3
SHP-008678,2023-09-25,2023-09-27,2023-10-10,20230925,8,6,2,4,2,5,49.0,95.0,4,13,0,0,0,2
SHP-008679,2023-06-12,2023-06-13,2023-06-22,20230612,5,2,1,3,19,4,10.7,27.9,7,9,0,0,0,3
SHP-008680,2024-02-22,2024-02-24,2024-03-01,20240222,7,3,2,4,25,3,35.7,49.41,4,6,0,0,0,2
SHP-008681,2024-03-02,2024-03-02,2024-03-06,20240302,4,6,3,6,13,6,0.7,97.91,1,4,0,0,0,4
SHP-008682,2024-02-21,2024-02-23,2024-02-26,20240221,3,5,4,7,30,2,2.9,35.22,2,3,0,0,0,1
SHP-008683,2024-03-19,2024-03-21,2024-03-26,20240319,3,4,4,4,28,2,41.0,49.12,2,5,0,0,0,5
SHP-008684,2024-12-15,2024-12-17,2024-12-23,20241215,7,2,1,1,29,1,6.7,11.67,7,6,1,0,0,4
SHP-008685,2024-01-10,2024-01-11,2024-01-20,20240110,7,1,1,4,12,3,10.3,36.9,7,9,0,0,0,2
SHP-008686,2023-08-06,2023-08-07,2023-08-16,20230806,1,5,1,6,22,1,2.6,33.41,7,9,0,0,1,2
SHP-008687,2023-07-05,2023-07-06,2023-07-14,20230705,5,3,1,3,16,5,1.5,17.05,7,8,0,0,0,1
SHP-008688,2024-10-12,2024-10-12,2024-10-21,20241012,2,6,1,8,19,3,20.0,76.15,7,9,0,0,0,1
SHP-008689,2024-08-05,2024-08-05,2024-08-09,20240805,3,1,4,5,8,3,93.4,187.31,2,4,0,0,0,3
SHP-008690,2023-02-26,2023-02-26,2023-03-12,20230226,6,2,2,8,18,4,10.4,61.12,4,14,0,0,0,3
SHP-008691,2023-06-22,2023-06-24,2023-06-30,20230622,8,2,1,4,17,1,35.6,63.34,7,6,1,0,0,5
SHP-008692,2023-10-28,2023-10-29,2023-11-10,20231028,1,4,5,2,1,2,72.9,162.1,10,12,0,0,0,2
SHP-008693,2024-05-09,2024-05-11,2024-05-14,20240509,6,6,2,3,20,4,4.7,36.17,4,3,1,0,0,5
SHP-008694,2024-04-03,2024-04-04,2024-04-13,20240403,4,1,1,4,12,1,23.8,15.97,7,9,0,0,0,4
SHP-008695,2024-03-21,2024-03-23,2024-03-31,20240321,5,1,1,5,15,2,145.8,165.26,7,8,0,0,0,3
SHP-008696,2024-09-01,2024-09-02,2024-09-13,20240901,6,5,1,1,5,6,6.1,8.11,7,11,0,0,0,2
SHP-008697,2023-03-30,2023-04-01,2023-04-10,20230330,4,2,1,8,10,5,31.5,38.24,7,9,0,0,0,2
SHP-008698,2023-12-05,2023-12-06,2023-12-11,20231205,5,2,3,3,1,3,6.5,27.95,1,5,0,0,0,4
SHP-008699,2024-06-28,2024-06-30,2024-07-07,20240628,4,6,1,8,12,2,34.0,44.48,7,7,1,0,0,5
SHP-008700,2024-12-04,2024-12-06,2024-12-16,20241204,4,4,1,4,21,6,30.4,52.42,7,10,0,0,0,2
SHP-008701,2023-04-02,2023-04-04,2023-04-11,20230402,6,4,1,5,16,2,151.3,64.83,7,7,1,0,0,3
SHP-008702,2023-01-06,2023-01-08,2023-01-15,20230106,4,6,2,7,1,6,4.3,52.82,4,7,0,0,0,3
SHP-008703,2024-02-08,2024-02-10,2024-02-23,20240208,8,4,2,5,7,3,175.1,206.74,4,13,0,0,0,3
SHP-008704,2023-04-19,2023-04-21,2023-04-25,20230419,3,2,4,8,13,4,21.5,70.78,2,4,0,0,0,3
SHP-008705,2024-01-05,2024-01-05,2024-01-11,20240105,8,3,4,5,16,2,42.3,519.36,2,6,0,0,0,3
SHP-008706,2023-01-10,2023-01-12,2023-01-19,20230110,7,3,2,8,4,6,30.7,103.63,4,7,0,0,0,3
SHP-008707,2023-02-25,2023-02-27,2023-03-05,20230225,8,3,1,6,10,4,7.7,30.2,7,6,1,0,0,3
SHP-008708,2024-03-31,2024-04-02,2024-04-08,20240331,2,6,1,7,27,5,2.9,14.25,7,6,1,0,0,4
SHP-008709,2023-08-22,2023-08-24,2023-09-04,20230822,4,6,1,2,24,3,93.5,228.33,7,11,0,0,0,2
SHP-008710,2023-06-10,2023-06-11,2023-06-11,20230610,8,2,3,4,1,5,14.6,85.53,1,0,1,0,0,3
SHP-008711,2024-09-10,2024-09-12,2024-09-20,20240910,5,5,1,7,15,5,6.3,38.22,7,8,0,0,0,1
SHP-008712,2023-04-24,2023-04-25,2023-05-02,20230424,4,5,1,8,19,5,35.4,68.4,7,7,1,0,0,4
SHP-008713,2023-12-27,2023-12-28,2024-01-04,20231227,6,3,1,6,22,4,4.0,15.38,7,7,1,0,0,1
SHP-008714,2024-04-16,2024-04-16,2024-04-22,20240416,1,3,1,6,1,1,14.9,39.72,7,6,1,0,0,4
SHP-008715,2024-02-16,2024-02-17,2024-02-24,20240216,7,5,2,1,14,2,14.5,22.12,4,7,0,0,0,3
SHP-008716,2024-04-14,2024-04-16,2024-04-17,20240414,8,3,4,2,12,1,92.5,471.95,2,1,1,0,0,5
SHP-008717,2024-01-06,2024-01-06,2024-01-13,20240106,7,3,1,8,19,2,43.9,73.53,7,7,1,1,0,1
SHP-008718,2023-07-19,2023-07-20,2023-07-28,20230719,4,6,2,5,11,1,85.6,231.11,4,8,0,0,0,3
SHP-008719,2024-07-03,2024-07-05,2024-07-11,20240703,1,4,1,5,1,1,122.1,77.85,7,6,1,0,0,4
SHP-008720,2023-01-12,2023-01-13,2023-01-26,20230112,5,5,5,4,2,4,29.4,23.65,10,13,0,0,0,2
SHP-008721,2023-11-04,2023-11-05,2023-11-16,20231104,5,3,1,1,23,5,10.4,8.88,7,11,0,0,0,3
SHP-008722,2023-03-15,2023-03-15,2023-03-16,20230315,8,4,4,6,1,3,5.9,63.53,2,1,1,0,0,5
SHP-008723,2024-04-03,2024-04-04,2024-04-09,20240403,8,2,4,6,11,4,8.7,47.73,2,5,0,0,0,5
SHP-008724,2024-04-14,2024-04-16,2024-04-29,20240414,1,3,5,7,14,6,10.1,9.75,10,13,0,0,0,3
SHP-008725,2024-06-09,2024-06-10,2024-06-13,20240609,8,1,4,5,3,2,142.0,98.86,2,3,0,0,0,3
SHP-008726,2024-12-28,2024-12-30,2025-01-01,20241228,5,1,3,6,21,1,14.2,92.04,1,2,0,0,0,3
SHP-008727,2023-04-17,2023-04-17,2023-04-21,20230417,7,3,3,4,2,1,8.9,195.13,1,4,0,0,0,1
SHP-008728,2024-02-09,2024-02-09,2024-02-18,20240209,8,5,2,2,6,1,33.7,99.86,4,9,0,0,0,4
SHP-008729,2024-11-14,2024-11-15,2024-11-25,20241114,8,6,1,2,13,1,181.6,136.96,7,10,0,0,0,3
SHP-008730,2024-07-26,2024-07-26,2024-08-06,20240726,8,5,1,6,22,4,8.6,24.29,7,11,0,0,0,4
SHP-008731,2023-08-16,2023-08-18,2023-08-30,20230816,8,3,5,7,26,6,10.2,6.86,10,12,0,0,0,4
SHP-008732,2023-07-27,2023-07-28,2023-08-05,20230727,5,2,1,5,14,2,166.6,186.09,7,8,0,0,0,3
SHP-008733,2023-11-04,2023-11-06,2023-11-13,20231104,8,5,2,4,8,6,26.9,84.77,4,7,0,0,0,1
SHP-008734,2024-05-25,2024-05-26,2024-05-27,20240525,8,3,4,1,28,5,1.3,84.2,2,1,1,0,0,3
SHP-008735,2024-06-21,2024-06-23,2024-07-05,20240621,2,5,1,8,19,4,7.6,47.23,7,12,0,0,0,3
